iso,Country,CSCC_mean,CSCC_gtc_mean,Fa_mean,Fa_tf_mean,Fa_mf_mean,Fb_mean,Fc_mean,Fab_mean,Fab_tf_mean,Fab_mf_mean,Fabc_mean,Fabc_tf_mean,Fabc_mf_mean,Fa_Wdom_mean,Fa_tf_Wdom_mean,Fa_mf_Wdom_mean,Fb_Wdom_mean,Fc_Wdom_mean,Fab_Wdom_mean,Fab_tf_Wdom_mean,Fab_mf_Wdom_mean,Fabc_Wdom_mean,Fabc_tf_Wdom_mean,Fabc_mf_Wdom_mean,Fa_Wout_mean,Fa_tf_Wout_mean,Fa_mf_Wout_mean,Fb_Wout_mean,Fc_Wout_mean,Fab_Wout_mean,Fab_tf_Wout_mean,Fab_mf_Wout_mean,Fabc_Wout_mean,Fabc_tf_Wout_mean,Fabc_mf_Wout_mean,Fa_Win_mean,Fa_tf_Win_mean,Fa_mf_Win_mean,Fb_Win_mean,Fc_Win_mean,Fab_Win_mean,Fab_tf_Win_mean,Fab_mf_Win_mean,Fabc_Win_mean,Fabc_tf_Win_mean,Fabc_mf_Win_mean,Fa_Wnet_mean,Fa_tf_Wnet_mean,Fa_mf_Wnet_mean,Fb_Wnet_mean,Fc_Wnet_mean,Fab_Wnet_mean,Fab_tf_Wnet_mean,Fab_mf_Wnet_mean,Fabc_Wnet_mean,Fabc_tf_Wnet_mean,Fabc_mf_Wnet_mean
PSE,Palestine,,,0.000114933355,0.0,0.0,-2.156875e-05,-0.0008625119303136795,9.336460478007793e-05,-2.156875e-05,-2.156875e-05,-0.0007691473255336016,-0.0008840806803136795,-0.0008840806803136795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PYF,French Polynesia,,,6.4110804e-06,0.0,0.0,,-0.0002372955853954513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,Qatar,0.8147908324212689,2.9853936099915295,2.0581505e-05,0.0,0.0,-4.13075e-06,-0.02578031696183162,1.6450754941219463e-05,-4.13075e-06,-4.13075e-06,-0.0257638662068904,-0.02578444771183162,-0.02578444771183162,6.144389333552567e-05,0.0,0.0,-1.2331914654472512e-05,-0.07696439352140835,4.911197868105316e-05,-1.2331914654472512e-05,-1.2331914654472512e-05,-0.07691528154272731,-0.07697672543606283,-0.07697672543606283,0.012951474966888574,0.0,0.0,-0.0025993874292608034,-16.22296963818778,0.01035208753762777,-0.0025993874292608034,-0.0025993874292608034,-16.21261755065015,-16.22556902561704,-16.22556902561704,10.0901972734813,6.612476476073539,5.115977378095535,-3.496615515083137,-28.26178297358635,6.580545901057632,3.110425122605484,1.6139255314005994,-21.32704447861448,-24.79716525706663,-26.293664848271515,-10.077245798514411,-6.612476476073539,-5.115977378095535,3.494016127653876,12.038813335398569,-6.570193813520004,-3.113024510034745,-1.6165249188298603,5.1144269279643275,8.57159623144959,10.068095822654474
ROU,Romania,-0.13040680663618234,-0.47781053951497204,0.004548078,0.0032541272,0.0032541272,0.00231315825,-0.02104362072839799,0.0068612361872155666,0.005567285473044634,0.005567285473044634,-0.014182384541182425,-0.015476335255353357,-0.015476335255353357,-0.002173119572937111,-0.0015548562840933143,-0.0015548562840933143,-0.0011052513914160086,0.010054863773584293,-0.0032783709643531196,-0.0026601076755093226,-0.0026601076755093226,0.006776492809231174,0.007394756098074971,0.007394756098074971,2.8777533716482697,2.0590182747884738,2.0590182747884738,1.463629041759317,-13.315152321226467,4.341382413407587,3.5226473165477907,3.5226473165477907,-8.97376990781888,-9.792505004678677,-9.792505004678677,-1.6127669815263384,-1.0567681981940127,-0.8172543736197827,0.5607385380928739,4.525545441438656,-1.049942096509394,-0.4951596801944298,-0.2556457766795195,3.418915022885573,3.9736974392005373,4.213211342715447,4.490520353174608,3.1157864729824865,2.8762726484082566,0.9028905036664431,-17.840697762665123,5.391324509916981,4.0178069967422205,3.77829309322731,-12.392684930704453,-13.766202443879214,-14.005716347394124
RUS,Russia,-6.331179009447745,-23.197439890616547,0.39878738,0.28859958,0.22612879,-0.058190787,-0.45809813974502944,0.3405965922648315,0.23040879352635193,0.16793799980229188,-0.11750154748019792,-0.2276893462186775,-0.2901601399427376,-9.250846259632434,-6.694771421717198,-5.24560893938421,1.349877283620171,10.626704060738579,-7.900968976012262,-5.344894138097028,-3.895731655764039,2.7257350847263173,5.281809922641552,6.7309724049745405,261.38925031101246,189.1655351102744,148.2184169543062,-38.141744146914625,-300.2650924850433,223.24750616409784,151.02379096335977,110.07667280739157,-77.01758632094544,-149.24130152168348,-190.18841967765172,-69.15361343429426,-44.68623341615149,-34.50713095026376,25.82001215042915,209.57420560280002,-43.23230763732986,-18.823983796648772,-8.644877498234273,163.58971099101944,187.99803483170055,198.17714113011505,330.5428637453067,233.85176852642587,182.72554790456996,-63.961756297343776,-509.8392980878433,266.4798138014277,169.84777476000855,118.72155030562584,-240.60729731196489,-337.23933635338403,-388.36556080776677
RWA,Rwanda,0.30145331677432324,1.1045249526611205,0.0015519854,0.0005711973,0.0005711973,-0.000349241,-0.0003293287155454178,0.0012027443914156555,0.00022195630627164242,0.00022195630627164242,0.0008734156758702377,-0.00010737240927377535,-0.00010737240927377535,0.0017142065909841275,0.0006309016776698454,0.0006309016776698454,-0.0003857453989923224,-0.0003637517839477502,0.001328461191991805,0.000245156278677523,0.000245156278677523,0.0009647094080440548,-0.00011859550527022717,-0.00011859550527022717,0.9795483409449811,0.3605158765059401,0.3605158765059401,-0.22042632877357074,-0.20785852671190386,0.7591220121714103,0.14008954773236937,0.14008954773236937,0.5512634854595064,-0.06776897897953447,-0.06776897897953447,3.7314426646522336,2.445828776366333,1.8921595416565244,-1.2932837708259552,-10.484301817731676,2.4333358895756656,1.1505339332511884,0.5968645160591113,-7.919923054373231,-9.20272501069771,-9.756394427889786,-2.7518943237072526,-2.085312899860393,-1.5316436651505843,1.0728574420523844,10.276443291019772,-1.6742138774042554,-1.010444385518819,-0.4567749683267419,8.471186539832738,9.134956031718175,9.688625448910251
SAU,Saudi Arabia,4.163660974411004,15.255653810241911,0.0008478255,0.0,0.0,-5.6248499999999995e-05,-0.1767313152676693,0.0007915769894725978,-5.6248499999999995e-05,-5.6248499999999995e-05,-0.1759397382781967,-0.1767875637676693,-0.1767875637676693,0.012934132158892851,0.0,0.0,-0.000858107643345392,-2.6961517631522836,0.012076024515547458,-0.000858107643345392,-0.000858107643345392,-2.684075738636736,-2.697009870795629,-2.697009870795629,0.5231143411498334,0.0,0.0,-0.03470572350504615,-109.04447518356707,0.48840861764478716,-0.03470572350504615,-0.03470572350504615,-108.55606656592228,-109.07918090707211,-109.07918090707211,51.549275357996805,33.79040258200074,26.14314558725006,-17.867252736608506,-142.11762347961277,33.615409158107056,15.895372178725035,8.248112663536672,-106.69225546823328,-124.4122924476153,-132.05955196280365,-51.02616101684697,-33.79040258200074,-26.14314558725006,17.83254701310346,33.0731482960457,-33.12700054046227,-15.930077902230082,-8.282818387041718,-1.8638110976889948,15.333111540543186,22.98037105573154
SDN,Sudan,2.901957135647923,10.632770945013991,0.0166593,7.614872e-05,7.614872e-05,-0.01110290425,-0.005344391359920856,0.005556396524335861,-0.01102675553280148,-0.01102675553280148,0.0002120051644150054,-0.016371146892722337,-0.016371146892722337,0.17713452923760742,0.0008096718677285202,0.0008096718677285202,-0.11805463771467237,-0.05682568917055029,0.05907989152293507,-0.11724496584694384,-0.11724496584694384,0.0022542023523847835,-0.17407065501749414,-0.17407065501749414,10.355920748480893,0.04733632528090329,0.04733632528090329,-6.901898107758698,-3.3222338753538008,3.4540226407221954,-6.854561782477795,-6.854561782477795,0.13178876536839426,-10.176795657831596,-10.176795657831596,35.76030708622195,23.55017217260947,18.2202431947262,-12.335526978007495,-100.87439109062622,23.378352017402136,11.195283934367135,5.86535446733322,-76.23454755367831,-88.41761563671334,-93.74754510374724,-25.40438633774106,-23.50283584732857,-18.1729068694453,5.433628870248797,97.55215721527242,-19.924329376679943,-18.049845716844928,-12.719916249811014,76.36633631904671,78.24081997888175,83.57074944591565
SEN,Senegal,0.538278859744661,1.9722537421044382,0.0017341927,0.0,0.0,-0.0008379360000000001,-0.0029187672351476943,0.0008962567159577607,-0.0008379360000000001,-0.0008379360000000001,-0.0020225105191899336,-0.0037567032351476944,-0.0037567032351476944,0.003420268073577953,0.0,0.0,-0.0016526224116440247,-0.005756549601851865,0.0017676456619339282,-0.0016526224116440247,-0.0016526224116440247,-0.003988903939917936,-0.00740917201349589,-0.00740917201349589,1.0930451830778725,0.0,0.0,-0.5281430951125322,-1.8396712415792509,0.5649020879653402,-0.5281430951125322,-0.5281430951125322,-1.2747691536139107,-2.367814336691783,-2.367814336691783,6.662551553593736,4.368429486439012,3.379790689810983,-2.3083400475356686,-18.71579505896113,4.3455998492967955,2.0564983370264422,1.0678592145557644,-14.136203394837944,-16.4253049071083,-17.413944029578975,-5.569506370515864,-4.368429486439012,-3.379790689810983,1.7801969524231365,16.87612381738188,-3.780697761331455,-2.5846414321389743,-1.5960023096682967,12.861434241224034,14.057490570416515,15.046129692887192
SGP,Singapore,,,,,,-2.93265e-05,-0.01357810146718921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGR,Siachen Glacier,,,2.3802138e-05,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGS,South Georgia and the Islands,,,6.0485413e-06,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHN,Saint Helena,,,,,,,-3.7940220103992664e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLB,Solomon Islands,0.01840405341416486,0.06743245170950002,0.0010383497,0.00022123805,0.00017978376,-0.00078097275,-8.305552819239096e-05,0.00025737694922900196,-0.0005597347004379109,-0.0006011889887315184,0.000174321421036611,-0.0006427902286303018,-0.0006842445169239094,7.001846595083355e-05,1.4918624093399549e-05,1.2123259799889166e-05,-5.266290725081043e-05,-5.600637894040421e-06,1.7355558700023114e-05,-3.7744283157410886e-05,-4.0539647450921265e-05,1.1754920805982691e-05,-4.3344921051451305e-05,-4.6140285344961684e-05,0.6564398151538502,0.13986565842641674,0.11365845158175174,-0.4937273136698136,-0.05250731580564963,0.1627125014840366,-0.35386165524339686,-0.38006886208806184,0.11020518567838695,-0.40636897104904646,-0.4325761778937115,0.22784327016074946,0.14934411271551012,0.11554480015306445,-0.07892727047561744,-0.6400946551356275,0.1486215555554719,0.07029406144110352,0.03649473567822806,-0.48347278936811217,-0.5618002834824806,-0.595599609245356,0.42859654499310074,-0.009478454289093385,-0.0018863485713127154,-0.41480004319419617,0.5875873393299779,0.014090945928564691,-0.42415571668450036,-0.41656359776628993,0.5936779750464991,0.1554313124334341,0.16302343135164454
SLE,Sierra Leone,0.18018298832398114,0.6601904692190669,0.004719179,0.004145497,0.004145497,-0.00271217375,-0.0003037735937902455,0.0020070053736400604,0.001433323240531683,0.001433323240531683,0.0017032317798498149,0.0011295496467414374,0.0011295496467414374,0.0031155570799647563,0.0027368176033253414,0.0027368176033253414,-0.0017905512606161361,-0.00020054843142074442,0.0013250058193486202,0.0009462663427092052,0.0009462663427092052,0.0011244573879278757,0.0007457179112884608,0.0007457179112884608,2.980645601211359,2.618306499061725,2.618306499061725,-1.7130158754014266,-0.19186417857279048,1.267629725809932,0.9052906236602984,0.9052906236602984,1.0757655472371417,0.713426445087508,0.713426445087508,2.2282459317105636,1.459547470756623,1.128611317705841,-0.7714543472572973,-6.2666350402682385,1.4539089354797425,0.6868909665362719,0.3559547831140472,-4.734399892128443,-5.501417861071914,-5.832354044494139,0.7523996695007953,1.158759028305102,1.4896951813558839,-0.9415615281441293,6.074770861695448,-0.18627920966981049,0.21839965712402654,0.5493358405462512,5.810165439365584,6.2148443061594225,6.545780489581647
SLV,El Salvador,0.12037603696069936,0.44105779942400253,0.0013124974,0.0010811724,0.0010811724,0.00041849249999999997,-0.001838088396151695,0.001730989921167791,0.001499664876871109,0.001499664876871109,-0.00010709847498390412,-0.000338423519280586,-0.000338423519280586,0.0005788872243299441,0.00047685950934078965,0.00047685950934078965,0.00018457938112544935,-0.0008107032231534608,0.0007634666054553935,0.000661438890466239,0.000661438890466239,-4.723661769806734e-05,-0.00014926433268722176,-0.00014926433268722176,0.8292643382680949,0.6831081579284446,0.6831081579284446,0.2644126384445632,-1.1613441161330376,1.0936769767126582,0.9475207963730079,0.9475207963730079,-0.06766713942037943,-0.21382331976002977,-0.21382331976002977,1.4901415299066785,0.9764409713391573,0.755350326278101,-0.5167713967575817,-4.185915465928376,0.9714442669532014,0.45886651620764235,0.23777579827794912,-3.16214328967663,-3.674721040422189,-3.8958117583518823,-0.6608771916385836,-0.2933328134107127,-0.07224216834965635,0.7811840352021449,3.024571349795339,0.12223270975945677,0.48865428016536555,0.7097449980950588,3.094476150256251,3.4608977206621594,3.6819884385918527
SMR,San Marino,,,,,,8.872500000000001e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOM,Somaliland,0.025800691445147243,0.09453373345501949,0.0073811817,0.0,0.0,-0.00321641525,-0.00017026831940608248,0.004164766448292494,-0.00321641525,-0.00321641525,0.003994498128886411,-0.0033866835694060828,-0.0033866835694060828,0.0006977706632494507,0.0,0.0,-0.0003040597419241599,-1.6096099922568724e-05,0.0003937109213252908,-0.0003040597419241599,-0.0003040597419241599,0.00037761482140272206,-0.00032015584184672864,-0.00032015584184672864,4.666148449123451,0.0,0.0,-2.0333154830745346,-0.10763821932677,2.632832966048916,-2.0333154830745346,-2.0333154830745346,2.525194746722146,-2.140953702401305,-2.140953702401305,0.31881446974142785,0.20938682476395334,0.16199955684375067,-0.11041811899296827,-0.8973421554503315,0.20798357402220696,0.09879657768199053,0.051409294143553,-0.6781429252571027,-0.7873299215973193,-0.8347172051357568,4.347333979382023,-0.20938682476395334,-0.16199955684375067,-1.9228973640815663,0.7897039361235615,2.424849392026709,-2.132112060756525,-2.0847247772180877,3.2033376719792486,-1.3536237808039855,-1.306236497265548
SPM,Saint Pierre and Miquelon,,,,,,,-1.71214619234135e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRB,Republic of Serbia,-0.04131459784762213,-0.1513766865136875,0.0018645935,0.0014286548,0.0014286548,0.0024176975,-0.01200095612497798,0.004282290976057052,0.0038463522666415573,0.0038463522666415573,-0.007718665148920927,-0.008154603858336423,-0.008154603858336423,-0.0002822559821005553,-0.00021626502474618437,-0.00021626502474618437,-0.000365983036542426,0.0018166649731953094,-0.0006482390186429813,-0.0005822480612886103,-0.0005822480612886103,0.001168425954552328,0.0012344169119066991,0.0012344169119066991,1.1791952499799045,0.903501452899713,0.903501452899713,1.5289860468229257,-7.589574156248024,2.70818129680283,2.4324874997226384,2.4324874997226384,-4.881392859445194,-5.157086656525386,-5.157086656525386,-0.5113520743148985,-0.33507446452365514,-0.25919332306731124,0.17766519600414726,1.4351213863524486,-0.33302590868101656,-0.15713363247411102,-0.08125246600831759,1.084135868903268,1.2600281451101734,1.3359093115759668,1.690547324294803,1.2385759174233681,1.162694775967024,1.3513208508187784,-9.024695542600472,3.041207205483847,2.5896211321967493,2.513739965730956,-5.965528728348462,-6.4171148016355595,-6.4929959681013525
SSD,South Sudan,,,0.01767272,0.008237331,0.008237331,-0.0019021840000000001,-0.00045690477531688085,0.015770535433903693,0.006335147174314022,0.006335147174314022,0.015313630658586812,0.0058782423989971406,0.0058782423989971406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,São Tomé and Principe,0.006599630550010773,0.024181046335239473,-3.123533e-07,0.0,0.0,-1.076225e-05,-3.917223143436095e-05,-1.1074603307663216e-05,-1.076225e-05,-1.076225e-05,-5.0246834742024166e-05,-4.993448143436095e-05,-4.993448143436095e-05,-7.553029805569529e-09,0.0,0.0,-2.6024246592143103e-07,-9.472255433690063e-07,-2.6779549572700056e-07,-2.6024246592143103e-07,-2.6024246592143103e-07,-1.215021039096007e-06,-1.2074680092904374e-06,-1.2074680092904374e-06,-0.00019748180743982824,0.0,0.0,-0.006804309510981316,-0.024766195443813654,-0.007001791318421145,-0.006804309510981316,-0.006804309510981316,-0.0317679867622348,-0.03157050495479497,-0.03157050495479497,0.08172892994042076,0.05355963767172026,0.04143831674849605,-0.028321673489274776,-0.22953681318006783,0.05330167247162096,0.02519393506031678,0.013072610142060884,-0.17336625685461454,-0.20147399426591872,-0.2135953191841746,-0.08192641174786058,-0.05355963767172026,-0.04143831674849605,0.021517363978293458,0.20477061773625418,-0.0603034637900421,-0.031998244571298094,-0.0198769196530422,0.14159827009237974,0.16990348931112376,0.18202481422937963
SUR,Suriname,0.027710204124740484,0.10153018791304912,0.011746295,0.011459942,0.0032432666,-0.00072020525,-0.0007895686387824717,0.011026089546466828,0.010739736725772381,0.0025230613548407554,0.010236520907684355,0.009950168086989909,0.0017334927160582835,0.001192603517967348,0.0011635300622728092,0.0003292894678415987,-7.312257436846451e-05,-8.016505226583476e-05,0.0011194809435988834,0.0010904074879043448,0.0002561668934731342,0.0010393158913330487,0.0010102424356385098,0.0001760018412072994,7.42555201653015,7.244530868841406,2.0502673647322487,-0.45528582749870233,-0.49913467178294196,6.970266189031448,6.789245041342705,1.594981537233546,6.471131517248506,6.290110369559762,1.0958468654506042,0.3419667718051826,0.22372005368400982,0.17365988254715115,-0.11884361965336526,-0.9636916926261727,0.2226798351724246,0.10469155508784038,0.05463137285028054,-0.7289661290455518,-0.8469544091301361,-0.8970145913676959,7.083585244724968,7.020810815157397,1.8766074821850975,-0.33644220784533707,0.46455702084323075,6.747586353859023,6.684553486254864,1.5403501643832656,7.200097646294058,7.137064778689898,1.9928614568183
SVK,Slovakia,-0.11259400036537139,-0.41254441733872077,0.0015250153,0.0013581328,0.0013581328,-0.0011098014999999998,-0.009358645737570507,0.00041521383739268796,0.00024833130940055863,0.00024833130940055863,-0.00894343190017782,-0.009110314428169949,-0.009110314428169949,-0.000629136563797279,-0.0005602901085227534,-0.0005602901085227534,0.0004578424131791382,0.0038608570528855276,-0.0001712941506181408,-0.00010244769534361505,-0.00010244769534361505,0.0036895629022673866,0.0037584093575419126,0.0037584093575419126,0.9648395236450691,0.8592570715446873,0.8592570715446873,-0.7021439878967326,-5.920983923242593,0.2626955357483365,0.15711308364795473,0.15711308364795473,-5.658288387494257,-5.763870839594639,-5.763870839594639,-1.3937196370588085,-0.913202092760003,-0.7064044051197258,0.482732813908398,3.9122030018450533,-0.9091854239415267,-0.4297180718247251,-0.22292036520572936,2.954072548747906,3.4335399008647074,3.6403376074837035,2.3585591607038774,1.7724591643046903,1.5656614766644132,-1.1848768018051306,-9.833186925087647,1.1718809596898632,0.5868311554726798,0.38003344885368406,-8.612360936242162,-9.197410740459347,-9.404208447078343
SVN,Slovenia,-0.04209250615773336,-0.15422694256193506,0.0007813193,0.0007813193,0.0007813193,-0.0007686745,-0.003782328025927948,1.2644778758019249e-05,1.2644778758019249e-05,1.2644778758019249e-05,-0.003769683247169929,-0.003769683247169929,-0.003769683247169929,-0.00012050048352754556,-0.00012050048352754556,-0.00012050048352754556,0.00011855031796032415,0.0005833368872051869,-1.950165567221411e-06,-1.950165567221411e-06,-1.950165567221411e-06,0.0005813867216379655,0.0005813867216379655,0.0005813867216379655,0.49411957428519804,0.49411957428519804,0.49411957428519804,-0.4861228015615366,-2.3920084462133326,0.007996772723661477,0.007996772723661477,0.007996772723661477,-2.3840116734896712,-2.3840116734896712,-2.3840116734896712,-0.5211473553488951,-0.34148337921841865,-0.26417347956049847,0.18051901128013031,1.4634106730941177,-0.33995491371402936,-0.1606835464497832,-0.0833736213115131,1.1051579909871194,1.284429358251366,1.361739283389636,1.0152669296340933,0.8356029535036167,0.7582930538456965,-0.6666418128416669,-3.8554191193074505,0.3479516864376908,0.16868031917344467,0.09137039403517458,-3.4891696644767904,-3.668441031741037,-3.7457509568793075
SWE,Sweden,-0.6481397393125078,-2.3747840048410285,0.014514475,0.012127871,0.011853347,-0.0026158237500000002,-0.011289499652569129,0.011898651379544736,0.009512046943802834,0.009237522851128579,0.0006091517269756069,-0.0017774527087662945,-0.00205197680144055,-0.034468743376305754,-0.028801073336423236,-0.028149137912196916,0.006212016400983278,0.026810123197579513,-0.028256726975322475,-0.02258905693543996,-0.02193712151121364,-0.0014466037777429606,0.004221066262139555,0.004873001686365873,9.211430666177046,7.696801918584389,7.522578626092283,-1.6600999273488732,-7.164740190555705,7.551330738828174,6.036701991235516,5.86247869874341,0.3865905482724689,-1.1280381993201885,-1.3022614918122941,-7.99200541457672,-5.231209960248852,-4.041445327620253,2.7752422796560245,22.51574632209114,-5.206393647766927,-2.451643660339816,-1.2618785999781563,17.027603928079973,19.782353915507084,20.972118975868742,17.203436080753768,12.92801187883324,11.564023953712535,-4.435342207004898,-29.680486512646844,12.7577243865951,8.488345651575331,7.124357298721566,-16.641013379807504,-20.91039211482727,-22.274380467681038
SWZ,eSwatini,0.025274608117592173,0.09260616414285773,0.000543707,0.00039140313,0.00039140313,2.5684e-05,-0.0002885403683316531,0.00056939099217543,0.0004170871258318573,0.0004170871258318573,0.00028085062384377695,0.00012854675750020422,0.00012854675750020422,5.035061896301734e-05,3.624634211681258e-05,3.624634211681258e-05,2.378496719845158e-06,-2.6720616711561696e-05,5.2729115682862496e-05,3.8624838836657736e-05,3.8624838836657736e-05,2.60084989713008e-05,1.190422212509604e-05,1.190422212509604e-05,0.34371532604666966,0.2474333693460673,0.2474333693460673,0.0162366579080783,-0.18240660540694445,0.359951983954748,0.2636700272541456,0.2636700272541456,0.17754537854780353,0.08126342184720116,0.08126342184720116,0.3129469578795046,0.20508111497241552,0.1586600977618625,-0.1084669009844207,-0.8790341447573538,0.20407568460348527,0.09644560306422248,0.050024559514379716,-0.6639714943546418,-0.7716015758939047,-0.8180226194437473,0.03076836816716505,0.04235225437365178,0.08877327158420481,0.12470355889249901,0.6966275393504093,0.1558762993512627,0.16722442418992314,0.2136454677397659,0.8415168729024453,0.8528649977411058,0.8992860412909485
SXM,Sint Maarten (Dutch part),,,,,,,-0.00018998718357021382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYC,Seychelles,,,,,,0.0,-0.0001496821199273724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYR,Syria,0.7314544811814014,2.680049219048655,0.0011980899,2.1873622e-05,2.1873622e-05,0.000137831,-0.0075669555580207505,0.0013359209143964052,0.00015970462224503885,0.00015970462224503885,-0.0062310346436243455,-0.007407250935775712,-0.007407250935775712,0.003210939939428156,5.862238421558169e-05,5.862238421558169e-05,0.00036939386391069513,-0.020279813333849393,0.003580333803338851,0.0004280162481262768,0.0004280162481262768,-0.01669947953051054,-0.019851797085723117,-0.019851797085723117,0.7542966809959681,0.013771254112513455,0.013771254112513455,0.08677601287607267,-4.76402429740391,0.8410726938720408,0.10054726698858614,0.10054726698858614,-3.92295160353187,-4.663477030415325,-4.663477030415325,9.05502164196546,5.9360972899249544,4.59265960330761,-3.139364097706933,-25.41999630163036,5.903955096880955,2.7918534915271778,1.4484150426431586,-19.19807523150698,-22.31017683686076,-23.653615285744777,-8.300724960969493,-5.922326035812441,-4.578888349195097,3.2261401105830054,20.65597200422645,-5.0628824030089135,-2.6913062245385917,-1.3478677756545725,15.275123627975109,17.646699806445433,18.99013825532945
TCA,Turks and Caicos Islands,,,,,,,-9.289200639325266e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCD,Chad,0.6572176341672387,2.408045411588763,0.0066787843,0.0010156807,0.0010156807,-0.006524353250000001,-0.0005555970196744378,0.0001544310161142341,-0.005508672524313749,-0.005508672524313749,-0.0004011660035602037,-0.006064269543988187,-0.006064269543988187,0.016082815807007607,0.0024458053111279243,0.0024458053111279243,-0.015710938907246737,-0.0013379028539194215,0.00037187689976087175,-0.01326513359611881,-0.01326513359611881,-0.0009660259541585498,-0.014603036450038234,-0.014603036450038234,4.206663673728194,0.6397312808152872,0.6397312808152872,-4.109394572092329,-0.3499453952651643,0.09726910163586507,-3.469663291277042,-3.469663291277042,-0.2526762936292992,-3.8196086865422063,-3.8196086865422063,8.122810599514263,5.331237401663186,4.124147732055809,-2.804700619158766,-22.856951315407855,5.307595412114083,2.5221521439060597,1.315062076457431,-17.263660962519673,-20.0491042307277,-21.25619429817633,-3.9161469257860695,-4.691506120847899,-3.4844164512405214,-1.304693952933563,22.507005920142692,-5.2103263104782185,-5.991815435183102,-4.784725367734473,17.010984668890373,16.229495544185493,17.436585611634122
TGO,Togo,0.17205080467354594,0.6303941483238725,0.0014788924,0.0004971209,0.0004971209,-0.00034307625,-0.0005899984253322902,0.001135816151792109,0.0001540446482169628,0.0001540446482169628,0.0005458177264598188,-0.00043595377711532743,-0.00043595377711532743,0.0009322851160903829,0.0003133821052454808,0.0003133821052454808,-0.000216273260428898,-0.000371931554849775,0.0007160118556614849,9.710884481658281e-05,9.710884481658281e-05,0.00034408030081170993,-0.00027482271003319216,-0.00027482271003319216,0.9341162879831709,0.3139976428025264,0.3139976428025264,-0.21669805913996165,-0.3726620938206619,0.7174182288432093,0.09729958366256478,0.09729958366256478,0.34475613502254737,-0.27536251015809715,-0.27536251015809715,2.129721391301283,1.3959736926285933,1.0799737282754962,-0.738129828317769,-5.9836230938461625,1.3888389784221935,0.6566960240810586,0.34069595557843213,-4.519992993129102,-5.252135947470237,-5.568136015972864,-1.1956051033181119,-1.0819760498260669,-0.7659760854729698,0.5214317691778073,5.610961000025501,-0.6714207495789842,-0.5593964404184939,-0.24339637191586735,4.864749128151649,4.97677343731214,5.2927735058147665
THA,Thailand,3.568830258438367,13.076194066918173,0.029014602,0.015183112,0.013793239,-0.00941411575,-0.07522054106267712,0.019600486553504944,0.005768995902731895,0.004379123619988441,-0.05562005450917217,-0.06945154515994523,-0.07084141744268868,0.3794005704950817,0.198537314510809,0.18036307481342503,-0.12310080451543093,-0.9835983927541533,0.25629976597965076,0.07543650999537806,0.057262270297994085,-0.7272986267745025,-0.9081618827587754,-0.9263361224561594,17.96545159728863,9.401178573467238,8.540588345110937,-5.829093884132505,-46.57554756213712,12.136357713156126,3.5720846893347336,2.7114944609784324,-34.43918984898099,-43.00346287280239,-43.86405310115869,43.81650655821071,28.764485022271135,22.22790938132548,-15.192328341614186,-123.14172931795896,28.567081237539313,13.548348689777065,7.011769475803624,-93.0232643434186,-108.04199689118087,-114.57857610515431,-25.85105496092208,-19.363306448803897,-13.687321036214545,9.363234457481681,76.56618175582184,-16.430723524383186,-9.976264000442331,-4.300275014825192,58.584074494437615,65.03853401837848,70.71452300399562
